 3.7026609E+14 1.8427990E+30 5.8554484E+28 1.7842446E+30 -1.534920E-01
 4.1544539E+14 1.8071530E+30 5.8342108E+28 1.7488109E+30 -1.696613E-01
 4.6613739E+14 1.7688899E+30 5.8087725E+28 1.7108022E+30 -1.858822E-01
 5.2301475E+14 1.7279816E+30 5.7787734E+28 1.6701938E+30 -2.032340E-01
 5.8683221E+14 1.6847061E+30 5.7445155E+28 1.6272609E+30 -2.202992E-01
 6.5843656E+14 1.6392493E+30 5.7060502E+28 1.5821887E+30 -2.375830E-01
 7.3877798E+14 1.5918148E+30 5.6634397E+28 1.5351804E+30 -2.550489E-01
 8.2892252E+14 1.5427295E+30 5.6169818E+28 1.4865597E+30 -2.720553E-01
 9.3006637E+14 1.4919311E+30 5.5661397E+28 1.4362697E+30 -2.908205E-01
 1.0435516E+15 1.4398419E+30 5.5113878E+28 1.3847280E+30 -3.086790E-01
 1.1708842E+15 1.3867116E+30 5.4528269E+28 1.3321833E+30 -3.265735E-01
 1.3137537E+15 1.3327935E+30 5.3905669E+28 1.2788878E+30 -3.444653E-01
 1.4740559E+15 1.2783419E+30 5.3247268E+28 1.2250946E+30 -3.623170E-01
 1.6539179E+15 1.2236867E+30 5.2555969E+28 1.1711307E+30 -3.795358E-01
 1.8557264E+15 1.1688253E+30 5.1827954E+28 1.1169974E+30 -3.984124E-01
 2.0821592E+15 1.1141628E+30 5.1068082E+28 1.0630947E+30 -4.160189E-01
 2.3362211E+15 1.0599267E+30 5.0277838E+28 1.0096489E+30 -4.334564E-01
 2.6212832E+15 1.0063314E+30 4.9458773E+28 9.5687263E+29 -4.506963E-01
 2.9411281E+15 9.5370034E+29 4.8615273E+28 9.0508507E+29 -4.665817E-01
 3.3000000E+15 9.0187855E+29 4.7741472E+28 8.5413708E+29 -4.852776E-01
 3.7026609E+15 8.5124657E+29 4.6843752E+28 8.0440282E+29 -5.018536E-01
 4.1544539E+15 8.0195159E+29 4.5923853E+28 7.5602774E+29 -5.181444E-01
 4.6613739E+15 7.5412181E+29 4.4983550E+28 7.0913826E+29 -5.341331E-01
 5.2301475E+15 7.0786636E+29 4.4024645E+28 6.6384172E+29 -5.498045E-01
 5.8683221E+15 6.6334635E+29 4.3050862E+28 6.2029548E+29 -5.642187E-01
 6.5843656E+15 6.2041543E+29 4.2058176E+28 5.7835726E+29 -5.811550E-01
 7.3877798E+15 5.7928043E+29 4.1052340E+28 5.3822809E+29 -5.958747E-01
 8.2892252E+15 5.3997886E+29 4.0035195E+28 4.9994367E+29 -6.102419E-01
 9.3006637E+15 5.0253255E+29 3.9008576E+28 4.6352397E+29 -6.242513E-01
 1.0435516E+16 4.6694876E+29 3.7974308E+28 4.2897445E+29 -6.378994E-01
 1.1708842E+16 4.3324786E+29 3.6935120E+28 3.9631274E+29 -6.506561E-01
 1.3137537E+16 4.0130241E+29 3.5888904E+28 3.6541351E+29 -6.652930E-01
 1.4740559E+16 3.7117314E+29 3.4840361E+28 3.3633278E+29 -6.779047E-01
 1.6539179E+16 3.4282195E+29 3.3791208E+28 3.0903075E+29 -6.901583E-01
