#  200. time step: t =  0.3320488E+07 s
# total energy density (erg/cm^3): 0.1304584E+04 increased by  0.185E-01
 0.2750735E-02 0.6842945E-02 0.1004866E-02 0.5823653E-02 0.1351891E-01 0.1985369E-02 0.9279037E-02 0.1986844E-01 0.2918080E-02 0.1105503E-01 0.2574551E-01 0.3781340E-02 0.1046860E-01 0.3102106E-01 0.4555909E-02 0.7907270E-02 0.3558428E-01 0.5225390E-02 0.1090317E-01 0.3934290E-01 0.5776416E-02 0.2042933E-01 0.4222434E-01 0.6198635E-02 0.2236693E-01 0.4417549E-01 0.6484547E-02 0.2030965E-01 0.4516148E-01 0.6629286E-02 0.1094563E-01 0.4516612E-01 0.6630423E-02 0.8106348E-02 0.4419315E-01 0.6487851E-02 0.5797803E-02 0.4226274E-01 0.6203799E-02 0.6528099E-02 0.3940835E-01 0.5782962E-02 0.1386168E-01 0.3567716E-01 0.5232717E-02 0.1366292E-01 0.3113363E-01 0.4563356E-02 0.1014395E-01 0.2586355E-01 0.3788246E-02 0.8449208E-02 0.1997525E-01 0.2923845E-02 0.7891394E-02 0.1359928E-01 0.1989501E-02 0.4606444E-02 0.6885914E-02 0.1007021E-02 0.1950912E-01 0.1671365E-01 -0.959437E+00
 0.2800115E-02 0.6635089E-02 0.9715011E-03 0.5886921E-02 0.1310821E-01 0.1919446E-02 0.9309898E-02 0.1926470E-01 0.2821183E-02 0.1110392E-01 0.2496292E-01 0.3655768E-02 0.1059167E-01 0.3007773E-01 0.4404602E-02 0.8161372E-02 0.3450168E-01 0.5051833E-02 0.1118246E-01 0.3814539E-01 0.5584539E-02 0.2044730E-01 0.4093855E-01 0.5992714E-02 0.2233805E-01 0.4282974E-01 0.6269107E-02 0.2033771E-01 0.4378526E-01 0.6409019E-02 0.1129325E-01 0.4378954E-01 0.6410102E-02 0.8400505E-02 0.4284625E-01 0.6272255E-02 0.6037124E-02 0.4097491E-01 0.5997632E-02 0.6780973E-02 0.3820786E-01 0.5590773E-02 0.1396670E-01 0.3459074E-01 0.5058810E-02 0.1374855E-01 0.3018595E-01 0.4411693E-02 0.1032329E-01 0.2507658E-01 0.3662343E-02 0.8584720E-02 0.1936764E-01 0.2826670E-02 0.7862550E-02 0.1318571E-01 0.1923380E-02 0.4556596E-02 0.6676537E-02 0.9735524E-03 0.1892754E-01 0.1621383E-01 -0.960963E+00
 0.2847335E-02 0.6420351E-02 0.9371400E-03 0.5945455E-02 0.1268391E-01 0.1851555E-02 0.9333488E-02 0.1864097E-01 0.2721391E-02 0.1114552E-01 0.2415442E-01 0.3526447E-02 0.1071124E-01 0.2910317E-01 0.4248778E-02 0.8417165E-02 0.3338325E-01 0.4873094E-02 0.1145783E-01 0.3690825E-01 0.5386934E-02 0.2044573E-01 0.3961021E-01 0.5780644E-02 0.2228702E-01 0.4143948E-01 0.6047235E-02 0.2034809E-01 0.4236354E-01 0.6182175E-02 0.1163594E-01 0.4236745E-01 0.6183203E-02 0.8699520E-02 0.4145481E-01 0.6050221E-02 0.6286909E-02 0.3964448E-01 0.5785308E-02 0.7041453E-02 0.3696763E-01 0.5392845E-02 0.1406135E-01 0.3346833E-01 0.4879710E-02 0.1382126E-01 0.2920684E-01 0.4255500E-02 0.1049150E-01 0.2426350E-01 0.3532679E-02 0.8709964E-02 0.1873986E-01 0.2726592E-02 0.7825499E-02 0.1275841E-01 0.1855283E-02 0.4502297E-02 0.6460203E-02 0.9390839E-03 0.1832641E-01 0.1569724E-01 -0.963015E+00
 0.2891571E-02 0.6199305E-02 0.9018949E-03 0.5997797E-02 0.1224715E-01 0.1781917E-02 0.9348055E-02 0.1799892E-01 0.2619033E-02 0.1117774E-01 0.2332219E-01 0.3393799E-02 0.1082508E-01 0.2809999E-01 0.4088946E-02 0.8672207E-02 0.3223199E-01 0.4689759E-02 0.1172558E-01 0.3563480E-01 0.5184246E-02 0.2042061E-01 0.3824290E-01 0.5563120E-02 0.2220981E-01 0.4000843E-01 0.5819658E-02 0.2033695E-01 0.4090012E-01 0.5949499E-02 0.1196936E-01 0.4090366E-01 0.5950468E-02 0.9000973E-02 0.4002257E-01 0.5822476E-02 0.6546236E-02 0.3827501E-01 0.5567524E-02 0.7307942E-02 0.3569100E-01 0.5189826E-02 0.1414250E-01 0.3231294E-01 0.4696003E-02 0.1387782E-01 0.2819894E-01 0.4095289E-02 0.1064496E-01 0.2342648E-01 0.3399679E-02 0.8821972E-02 0.1809358E-01 0.2623940E-02 0.7779008E-02 0.1231850E-01 0.1785434E-02 0.4443162E-02 0.6237488E-02 0.9037285E-03 0.1770729E-01 0.1516522E-01 -0.965623E+00
 0.2932027E-02 0.5972620E-02 0.8658929E-03 0.6042526E-02 0.1179925E-01 0.1710784E-02 0.9351877E-02 0.1734049E-01 0.2514477E-02 0.1119851E-01 0.2246872E-01 0.3258303E-02 0.1093093E-01 0.2707124E-01 0.3925682E-02 0.8923912E-02 0.3105138E-01 0.4502488E-02 0.1198190E-01 0.3432890E-01 0.4977208E-02 0.2036804E-01 0.3684075E-01 0.5340928E-02 0.2210251E-01 0.3854093E-01 0.5587196E-02 0.2030048E-01 0.3939944E-01 0.5711828E-02 0.1228905E-01 0.3940262E-01 0.5712739E-02 0.9302235E-02 0.3855387E-01 0.5589844E-02 0.6813976E-02 0.3687067E-01 0.5345065E-02 0.7578613E-02 0.3438182E-01 0.4982448E-02 0.1420707E-01 0.3112807E-01 0.4508351E-02 0.1391508E-01 0.2716529E-01 0.3931638E-02 0.1078017E-01 0.2256805E-01 0.3263823E-02 0.8917875E-02 0.1743075E-01 0.2519083E-02 0.7721930E-02 0.1186733E-01 0.1714084E-02 0.4378850E-02 0.6009066E-02 0.8676138E-03 0.1707199E-01 0.1461935E-01 -0.968736E+00
 0.2967982E-02 0.5741060E-02 0.8292743E-03 0.6078343E-02 0.1134172E-01 0.1638432E-02 0.9343356E-02 0.1666791E-01 0.2408130E-02 0.1120585E-01 0.2159691E-01 0.3120487E-02 0.1102651E-01 0.2602036E-01 0.3759624E-02 0.9169652E-02 0.2984539E-01 0.4312011E-02 0.1222300E-01 0.3299493E-01 0.4766626E-02 0.2028440E-01 0.3540848E-01 0.5114933E-02 0.2196150E-01 0.3704193E-01 0.5350756E-02 0.2023513E-01 0.3786656E-01 0.5470091E-02 0.1259064E-01 0.3786937E-01 0.5470942E-02 0.9600551E-02 0.3705367E-01 0.5353231E-02 0.7088816E-02 0.3543619E-01 0.5118799E-02 0.7851466E-02 0.3304451E-01 0.4771522E-02 0.1425211E-01 0.2991770E-01 0.4317488E-02 0.1393009E-01 0.2610937E-01 0.3765186E-02 0.1089383E-01 0.2169110E-01 0.3125642E-02 0.8995049E-02 0.1675360E-01 0.2412430E-02 0.7653278E-02 0.1140640E-01 0.1641513E-02 0.4309097E-02 0.5775704E-02 0.8308807E-03 0.1642260E-01 0.1406141E-01 -0.972332E+00
 0.2998836E-02 0.5505477E-02 0.7921914E-03 0.6104149E-02 0.1087623E-01 0.1565163E-02 0.9321121E-02 0.1598364E-01 0.2300436E-02 0.1119798E-01 0.2070995E-01 0.2980925E-02 0.1110966E-01 0.2495124E-01 0.3591461E-02 0.9406867E-02 0.2861847E-01 0.4119121E-02 0.1244527E-01 0.3163781E-01 0.4553377E-02 0.2016652E-01 0.3395137E-01 0.4886076E-02 0.2178372E-01 0.3551694E-01 0.5111322E-02 0.2013775E-01 0.3630713E-01 0.5225292E-02 0.1287004E-01 0.3630957E-01 0.5226083E-02 0.9893148E-02 0.3552748E-01 0.5113621E-02 0.7369304E-02 0.3397685E-01 0.4889667E-02 0.8124393E-02 0.3168400E-01 0.4557924E-02 0.1427498E-01 0.2868630E-01 0.4124208E-02 0.1392033E-01 0.2503506E-01 0.3596625E-02 0.1098311E-01 0.2079886E-01 0.2985710E-02 0.9051275E-02 0.1606464E-01 0.2304427E-02 0.7572299E-02 0.1093742E-01 0.1568023E-02 0.4233745E-02 0.5538262E-02 0.7936821E-03 0.1576146E-01 0.1349343E-01 -0.976335E+00
 0.3024164E-02 0.5266808E-02 0.7548060E-03 0.6119134E-02 0.1040465E-01 0.1491297E-02 0.9284128E-02 0.1529040E-01 0.2191863E-02 0.1117344E-01 0.1981136E-01 0.2840224E-02 0.1117847E-01 0.2386810E-01 0.3421928E-02 0.9633187E-02 0.2737547E-01 0.3924660E-02 0.1264548E-01 0.3026293E-01 0.4338391E-02 0.2001198E-01 0.3247519E-01 0.4655356E-02 0.2156682E-01 0.3397202E-01 0.4869940E-02 0.2000582E-01 0.3472733E-01 0.4978502E-02 0.1312366E-01 0.3472942E-01 0.4979233E-02 0.1017736E-01 0.3398138E-01 0.4872063E-02 0.7653913E-02 0.3249844E-01 0.4658672E-02 0.8395278E-02 0.3030570E-01 0.4342589E-02 0.1427354E-01 0.2743876E-01 0.3929355E-02 0.1388384E-01 0.2394665E-01 0.3426693E-02 0.1104578E-01 0.1989487E-01 0.2844639E-02 0.9084888E-02 0.1536659E-01 0.2195544E-02 0.7478553E-02 0.1046225E-01 0.1493934E-02 0.4152771E-02 0.5297684E-02 0.7561808E-03 0.1509116E-01 0.1291763E-01 -0.980671E+00
 0.3043753E-02 0.5026065E-02 0.7172874E-03 0.6122854E-02 0.9928970E-02 0.1417168E-02 0.9231761E-02 0.1459114E-01 0.2082903E-02 0.1113120E-01 0.1890496E-01 0.2699023E-02 0.1123138E-01 0.2277554E-01 0.3251792E-02 0.9846568E-02 0.2612166E-01 0.3729508E-02 0.1282094E-01 0.2887609E-01 0.4122642E-02 0.1981920E-01 0.3098619E-01 0.4423819E-02 0.2130944E-01 0.3241369E-01 0.4627702E-02 0.1983764E-01 0.3313384E-01 0.4730838E-02 0.1334857E-01 0.3313559E-01 0.4731509E-02 0.1045078E-01 0.3242190E-01 0.4629651E-02 0.7941131E-02 0.3100724E-01 0.4426861E-02 0.8662114E-02 0.2891543E-01 0.4126493E-02 0.1424629E-01 0.2618037E-01 0.3733813E-02 0.1381941E-01 0.2284873E-01 0.3256161E-02 0.1108038E-01 0.1898298E-01 0.2703070E-02 0.9094905E-02 0.1466242E-01 0.2086277E-02 0.7371975E-02 0.9982914E-02 0.1419584E-02 0.4066313E-02 0.5054994E-02 0.7185469E-03 0.1441451E-01 0.1233644E-01 -0.985220E+00
 0.3057649E-02 0.4784320E-02 0.6798096E-03 0.6115297E-02 0.9451307E-02 0.1343119E-02 0.9163917E-02 0.1388895E-01 0.1974062E-02 0.1107080E-01 0.1799477E-01 0.2557976E-02 0.1126735E-01 0.2167842E-01 0.3081842E-02 0.1004543E-01 0.2486260E-01 0.3534570E-02 0.1296968E-01 0.2748345E-01 0.3907131E-02 0.1958769E-01 0.2949098E-01 0.4192536E-02 0.2101127E-01 0.3084888E-01 0.4385733E-02 0.1963251E-01 0.3153374E-01 0.4483450E-02 0.1354270E-01 0.3153516E-01 0.4484061E-02 0.1071140E-01 0.3085597E-01 0.4387508E-02 0.8229569E-02 0.2950986E-01 0.4195308E-02 0.8923134E-02 0.2751939E-01 0.3910639E-02 0.1419249E-01 0.2491672E-01 0.3538490E-02 0.1372666E-01 0.2174621E-01 0.3085819E-02 0.1108637E-01 0.1806724E-01 0.2561659E-02 0.9081129E-02 0.1395527E-01 0.1977132E-02 0.7252924E-02 0.9501543E-02 0.1345317E-02 0.3974690E-02 0.4811275E-02 0.6809552E-03 0.1373452E-01 0.1175244E-01 -0.989887E+00
 0.3066180E-02 0.4542693E-02 0.6425479E-03 0.6096938E-02 0.8973873E-02 0.1269497E-02 0.9081080E-02 0.1318710E-01 0.1865850E-02 0.1099242E-01 0.1708500E-01 0.2417744E-02 0.1128593E-01 0.2058178E-01 0.2912874E-02 0.1022877E-01 0.2360410E-01 0.3340759E-02 0.1309058E-01 0.2609143E-01 0.3692866E-02 0.1931811E-01 0.2799643E-01 0.3962592E-02 0.2067324E-01 0.2928479E-01 0.4145165E-02 0.1939081E-01 0.2993440E-01 0.4237494E-02 0.1370502E-01 0.2993551E-01 0.4238047E-02 0.1095777E-01 0.2929081E-01 0.4146770E-02 0.8518093E-02 0.2801320E-01 0.3965098E-02 0.9176967E-02 0.2612400E-01 0.3696037E-02 0.1411231E-01 0.2365365E-01 0.3344302E-02 0.1360620E-01 0.2064418E-01 0.2916467E-02 0.1106417E-01 0.1715190E-01 0.2421070E-02 0.9044214E-02 0.1324843E-01 0.1868622E-02 0.7122217E-02 0.9020376E-02 0.1271482E-02 0.3878415E-02 0.4567659E-02 0.6435820E-03 0.1305432E-01 0.1116833E-01 -0.994503E+00
 0.3069981E-02 0.4302331E-02 0.6056764E-03 0.6068777E-02 0.8498934E-02 0.1196646E-02 0.8984371E-02 0.1248890E-01 0.1758770E-02 0.1089693E-01 0.1617995E-01 0.2278980E-02 0.1128741E-01 0.1949082E-01 0.2745676E-02 0.1039634E-01 0.2235210E-01 0.3148979E-02 0.1318356E-01 0.2470659E-01 0.3480847E-02 0.1901236E-01 0.2650960E-01 0.3735060E-02 0.2029756E-01 0.2772878E-01 0.3907120E-02 0.1911412E-01 0.2834335E-01 0.3994120E-02 0.1383561E-01 0.2834417E-01 0.3994616E-02 0.1118917E-01 0.2773379E-01 0.3908561E-02 0.8805964E-02 0.2652433E-01 0.3737308E-02 0.9422795E-02 0.2473588E-01 0.3483691E-02 0.1400688E-01 0.2239714E-01 0.3152156E-02 0.1345965E-01 0.1954786E-01 0.2748897E-02 0.1101530E-01 0.1624130E-01 0.2281961E-02 0.8985700E-02 0.1254524E-01 0.1761253E-02 0.6981140E-02 0.8541704E-02 0.1198424E-02 0.3778197E-02 0.4325306E-02 0.6066023E-03 0.1237718E-01 0.1058689E-01 -0.998961E+00
 0.3070007E-02 0.4064388E-02 0.5693643E-03 0.6032359E-02 0.8028767E-02 0.1124901E-02 0.8875581E-02 0.1179770E-01 0.1653316E-02 0.1078601E-01 0.1528396E-01 0.2142322E-02 0.1127287E-01 0.1841075E-01 0.2581015E-02 0.1054868E-01 0.2111258E-01 0.2960110E-02 0.1324962E-01 0.2333554E-01 0.3272048E-02 0.1867362E-01 0.2503757E-01 0.3510983E-02 0.1988772E-01 0.2618827E-01 0.3672692E-02 0.1880526E-01 0.2676816E-01 0.3754444E-02 0.1393579E-01 0.2676872E-01 0.3754886E-02 0.1140574E-01 0.2619233E-01 0.3673974E-02 0.9093004E-02 0.2505035E-01 0.3512983E-02 0.9660512E-02 0.2336162E-01 0.3274577E-02 0.1387837E-01 0.2115319E-01 0.2962934E-02 0.1328966E-01 0.1846250E-01 0.2583877E-02 0.1094232E-01 0.1533981E-01 0.2144969E-02 0.8908005E-02 0.1184910E-01 0.1655520E-02 0.6831448E-02 0.8067829E-02 0.1126479E-02 0.3674943E-02 0.4085386E-02 0.5701861E-03 0.1170636E-01 0.1001096E-01 -0.100303E+01
 0.3067534E-02 0.3830006E-02 0.5337731E-03 0.5989779E-02 0.7565628E-02 0.1054580E-02 0.8757182E-02 0.1111682E-01 0.1549955E-02 0.1066214E-01 0.1440130E-01 0.2008378E-02 0.1124430E-01 0.1734672E-01 0.2419625E-02 0.1068731E-01 0.1989143E-01 0.2774992E-02 0.1329098E-01 0.2198478E-01 0.3067395E-02 0.1830631E-01 0.2358732E-01 0.3291357E-02 0.1944846E-01 0.2467055E-01 0.3442922E-02 0.1846827E-01 0.2521629E-01 0.3519532E-02 0.1400814E-01 0.2521661E-01 0.3519921E-02 0.1160863E-01 0.2467373E-01 0.3444052E-02 0.9379750E-02 0.2359824E-01 0.3293120E-02 0.9890877E-02 0.2200779E-01 0.3069623E-02 0.1373000E-01 0.1992773E-01 0.2777479E-02 0.1309993E-01 0.1739329E-01 0.2422144E-02 0.1084882E-01 0.1445174E-01 0.2010707E-02 0.8814392E-02 0.1116334E-01 0.1551894E-02 0.6675340E-02 0.7601031E-02 0.1055967E-02 0.3569749E-02 0.3849051E-02 0.5344956E-03 0.1104515E-01 0.9443314E-02 -0.100654E+01
